"BESTSELLING","DESCRIPTION","GRADE","IMAGEURL","NAME","NEWARRIVAL","PRICE","PRODUCTCODE","QUANTITY","RECOMMENDED","STATUS"
"false","Eum adipisci quia corrupti magnam ab repudiandae optio corrupti veritatis facilis autem quis asperiores est numquam dolorem.","PREMIUM","http://lorempixel.com/640/480/food/","Practical Steel Lamp","true","1519.38","PRD118","175","true","DISCONTINUED"
"false","Sed laborum earum autem voluptas beatae sint aut fuga dolor voluptas explicabo et quis maxime similique possimus veniam ducimus non.","LUXURY","http://lorempixel.com/g/1366/768/food/","Incredible Cotton Hat","true","1898.78","PRD119","46","true","AVAILABLE"
"true","Et adipisci et qui accusantium possimus modi provident facilis consequatur molestiae fuga debitis dignissimos modi non animi.","LUXURY","http://lorempixel.com/g/640/200/city/","Awesome Rubber Gloves","false","1037.12","PRD120","443","true","DELETED"
"true","Consequatur autem cupiditate ut dolorum consequatur neque debitis deleniti ut repellendus hic eaque praesentium enim.","ECONOMY","http://lorempixel.com/g/640/350/abstract/","Enormous Concrete Bottle","true","685.41","PRD121","197","true","HIDDEN"
"false","Ut non consequatur numquam aut voluptate saepe esse debitis totam animi voluptatem voluptas quas deserunt sint qui aut.","LUXURY","http://lorempixel.com/g/320/200/business/","Intelligent Cotton Shoes","true","14.16","PRD122","3","false","DELETED"
"true","Vitae id eum totam aut nisi aut quia aspernatur ut sit rerum molestiae qui earum impedit in vitae.","PREMIUM","http://lorempixel.com/320/200/abstract/","Aerodynamic Cotton Coat","true","721.18","PRD123","110","true","DELETED"
"false","Adipisci accusantium eveniet repellendus mollitia fugiat ullam quia ut totam omnis rerum nulla sed quia fugiat veritatis.","STANDARD","http://lorempixel.com/1600/1200/nightlife/","Intelligent Marble Bag","false","399.03","PRD124","420","false","HIDDEN"
"true","Vitae quam perferendis aperiam dolorem ratione repellat incidunt tempore rerum tenetur quas sint odit nam ea eum numquam.","ECONOMY","http://lorempixel.com/1600/1200/technics/","Enormous Plastic Shoes","true","228.04","PRD125","123","false","DELETED"
"false","Incidunt aliquam voluptas est corporis qui voluptatem temporibus aut saepe aut ut voluptas placeat minima.","LUXURY","http://lorempixel.com/g/320/200/people/","Intelligent Cotton Wallet","false","1918.78","PRD126","386","true","AVAILABLE"
"false","Quis repudiandae praesentium et sed recusandae ratione vero mollitia qui assumenda illum molestias quia eius incidunt et quos.","STANDARD","http://lorempixel.com/g/1600/1200/business/","Gorgeous Aluminum Shoes","true","1768.45","PRD127","414","true","OUT_OF_STOCK"
"true","Dolorem non nesciunt et excepturi sapiente unde magnam sequi aut quod quos accusamus accusantium nesciunt tenetur aliquam unde.","ECONOMY","http://lorempixel.com/g/1024/768/cats/","Fantastic Wooden Bench","true","1273.98","PRD128","463","false","HIDDEN"
"true","Cum officia dolores minus reprehenderit velit enim unde voluptatibus voluptatibus molestiae quidem quae pariatur eos laboriosam in incidunt cumque fugiat.","LUXURY","http://lorempixel.com/g/720/348/transport/","Incredible Copper Car","false","1559.49","PRD129","76","true","DELETED"
"false","Veniam cupiditate nihil odit dolorum nisi vitae eum laudantium quod in ea voluptas pariatur quo illum.","ECONOMY","http://lorempixel.com/1920/1200/abstract/","Fantastic Wool Lamp","false","1219.86","PRD130","320","false","OUT_OF_STOCK"
"true","Quo sed aliquid vel magnam aperiam ullam eligendi non ratione aliquam aliquid aspernatur minus tempora possimus quo.","BUDGET","http://lorempixel.com/1366/768/animals/","Enormous Linen Computer","true","1264.32","PRD131","77","false","DISCONTINUED"
"false","Quia beatae debitis reprehenderit autem nulla dicta vitae illo et adipisci ipsum facere beatae iure vel.","LUXURY","http://lorempixel.com/640/200/people/","Intelligent Wooden Shirt","false","868.78","PRD132","206","true","OUT_OF_STOCK"
"false","Labore suscipit quaerat sit sint ut cupiditate delectus autem soluta qui qui accusantium fugiat facere eos animi itaque natus sunt.","ECONOMY","http://lorempixel.com/g/1920/1200/nightlife/","Mediocre Steel Table","false","1986.31","PRD133","363","false","OUT_OF_STOCK"
"false","Sed nihil dicta nobis architecto est officia pariatur recusandae tenetur qui distinctio ea ut est accusamus.","BUDGET","http://lorempixel.com/720/348/nightlife/","Awesome Paper Shirt","false","1691.37","PRD134","319","false","PRE_ORDER"
"false","Corrupti odio voluptas est expedita odit qui sapiente qui unde aut non maiores aut nobis et recusandae recusandae.","PREMIUM","http://lorempixel.com/320/200/food/","Heavy Duty Concrete Hat","true","1758.42","PRD135","353","false","OUT_OF_STOCK"
"false","Praesentium ea a aspernatur impedit maiores et rerum vel nulla dolore ut omnis quisquam dignissimos voluptatem omnis.","PREMIUM","http://lorempixel.com/1920/1200/abstract/","Intelligent Linen Keyboard","false","367.67","PRD136","86","false","OUT_OF_STOCK"
"false","Eos molestiae officiis est voluptatem aperiam qui earum officia illum similique praesentium ratione et corporis fugiat delectus.","LUXURY","http://lorempixel.com/g/1024/768/fashion/","Enormous Concrete Bench","false","41.96","PRD137","119","true","DELETED"
"true","Eius laborum veniam ut in unde asperiores eum iure maxime occaecati doloremque optio ut officiis.","STANDARD","http://lorempixel.com/640/480/business/","Practical Cotton Clock","true","715.3","PRD138","478","true","PRE_ORDER"
"false","Vel alias fugit molestias eum nulla dolorem consequuntur aperiam aut dolores molestiae et recusandae deleniti accusamus aperiam deleniti.","PREMIUM","http://lorempixel.com/1366/768/sports/","Gorgeous Bronze Bag","false","584.44","PRD139","231","true","DISCONTINUED"
"true","Voluptate consequatur dolor qui quod quos provident non ipsum quo necessitatibus accusamus quos nihil officia animi sapiente.","STANDARD","http://lorempixel.com/g/1600/1200/animals/","Sleek Leather Chair","true","461.74","PRD140","229","false","DISCONTINUED"
"true","Sequi qui pariatur suscipit qui aut et facere dolor sunt est vel qui odio harum aut.","BUDGET","http://lorempixel.com/g/720/348/nature/","Ergonomic Marble Bag","true","147.87","PRD141","212","false","OUT_OF_STOCK"
"false","Amet officiis et earum voluptate officiis ratione ab et aperiam sed atque eum occaecati minima nesciunt impedit.","STANDARD","http://lorempixel.com/1366/768/nightlife/","Fantastic Iron Plate","true","389.25","PRD142","2","true","HIDDEN"
"false","Praesentium vel sint molestiae sint sit sed dolor nostrum molestias quia et culpa est vel labore nisi nam.","STANDARD","http://lorempixel.com/g/640/350/transport/","Intelligent Wooden Car","true","630.16","PRD143","260","true","PRE_ORDER"
"true","Repellendus nisi eveniet rerum fuga fugiat nihil magni dolores eos ab et atque doloremque officia molestias ipsa harum et fuga.","ECONOMY","http://lorempixel.com/g/1600/1200/animals/","Heavy Duty Concrete Watch","true","1898.94","PRD144","431","true","HIDDEN"
"false","Beatae vero adipisci qui ratione perspiciatis magni optio ut illo ipsa non provident ad hic illum.","STANDARD","http://lorempixel.com/640/200/nightlife/","Intelligent Paper Car","false","310.39","PRD145","157","false","DELETED"
"true","Consequatur totam vel corporis quo ea et quo voluptas rerum id veniam ad voluptatem omnis sequi quas dolore vero.","BUDGET","http://lorempixel.com/720/348/nightlife/","Durable Silk Keyboard","true","1619.34","PRD146","364","true","DISCONTINUED"
"true","Eum itaque iusto minima est quia dolorem impedit nihil quidem vel mollitia reprehenderit quam magni sunt voluptate dicta.","STANDARD","http://lorempixel.com/640/200/nightlife/","Sleek Cotton Table","true","413.36","PRD147","35","true","AVAILABLE"
"false","Natus molestiae quaerat est eos quia non et accusamus expedita repellat et totam est ullam.","LUXURY","http://lorempixel.com/1600/1200/sports/","Incredible Wool Watch","false","1960.69","PRD148","244","false","AVAILABLE"
"false","Iusto distinctio esse consequatur voluptas illo ipsa iusto deserunt qui et aut iure molestiae quisquam et enim dignissimos dolorem.","BUDGET","http://lorempixel.com/1024/768/abstract/","Fantastic Granite Hat","true","446.67","PRD149","404","true","AVAILABLE"
"true","Nihil sit maiores doloribus voluptatibus voluptatem et omnis possimus odio aliquid et dolor recusandae ea temporibus.","STANDARD","http://lorempixel.com/1600/1200/transport/","Lightweight Cotton Coat","false","1888.28","PRD150","338","true","PRE_ORDER"
"false","Ut voluptatibus debitis iure tempora incidunt maxime iste corrupti eum suscipit aut consequatur velit rerum.","BUDGET","http://lorempixel.com/720/348/cats/","Synergistic Concrete Hat","false","229.04","PRD151","353","false","OUT_OF_STOCK"
"true","Esse ut nobis architecto aut in et sed itaque cumque tenetur ipsam perspiciatis distinctio expedita libero deleniti tempora.","PREMIUM","http://lorempixel.com/1280/1024/technics/","Awesome Copper Coat","false","1494.22","PRD152","205","true","AVAILABLE"
"false","Neque nemo saepe dolore maiores voluptatibus ex consequatur molestiae nihil iure non dolorem voluptas eligendi excepturi asperiores est saepe in.","LUXURY","http://lorempixel.com/1680/1050/people/","Heavy Duty Wool Shirt","true","1940.28","PRD153","165","true","AVAILABLE"
"false","Totam quibusdam dolorum sunt dolores est iure hic vitae aut ad enim recusandae asperiores culpa et mollitia id alias consequatur.","ECONOMY","http://lorempixel.com/1920/1200/technics/","Lightweight Silk Car","false","944.23","PRD154","203","true","OUT_OF_STOCK"
"true","Illo officiis atque doloribus quibusdam placeat eos laboriosam animi iure voluptatem assumenda amet omnis error explicabo.","BUDGET","http://lorempixel.com/g/640/350/animals/","Incredible Rubber Table","false","622.86","PRD155","226","true","HIDDEN"
"false","Commodi consectetur quas nemo autem est est aut esse vel aut commodi quidem assumenda numquam facilis quo ut unde enim.","LUXURY","http://lorempixel.com/320/200/business/","Practical Rubber Shoes","false","1010.04","PRD156","208","true","HIDDEN"
"true","Qui dolores maiores mollitia rerum quisquam dolor cum dignissimos eum et nihil ut accusamus aperiam excepturi accusantium.","BUDGET","http://lorempixel.com/1600/1200/animals/","Lightweight Copper Computer","true","1211.14","PRD157","119","true","DISCONTINUED"
"true","Qui magni autem fugiat hic sit nobis cumque cum voluptatum autem alias itaque ullam voluptatum maxime corporis sit id quia.","PREMIUM","http://lorempixel.com/g/640/200/transport/","Aerodynamic Linen Knife","false","1952.21","PRD158","118","true","DELETED"
"false","Animi modi et commodi aspernatur voluptas numquam incidunt nobis nesciunt qui quidem velit corrupti ab.","PREMIUM","http://lorempixel.com/640/200/nature/","Rustic Silk Lamp","false","1642.1","PRD159","345","true","DELETED"
"false","Veniam ducimus earum cumque et consequatur et unde impedit porro ut perferendis non dolorum tempora sit dolorem omnis praesentium consequuntur.","LUXURY","http://lorempixel.com/g/1680/1050/business/","Incredible Linen Lamp","false","1043.45","PRD160","500","true","DELETED"
"true","Accusamus quam et quo et provident maiores ut alias minus temporibus dignissimos eum tempore cumque error aut ipsum.","LUXURY","http://lorempixel.com/g/640/480/people/","Mediocre Iron Car","false","457.77","PRD161","182","false","DISCONTINUED"
"false","Et asperiores deleniti omnis maxime eveniet ducimus a sint ab repellendus numquam dolorum quis dolorem deleniti.","ECONOMY","http://lorempixel.com/1680/1050/technics/","Heavy Duty Marble Plate","true","770.47","PRD162","435","false","HIDDEN"
"false","Pariatur quis consequatur officia totam sunt aliquam alias voluptas recusandae deleniti numquam numquam assumenda voluptatem dolorum voluptate quaerat placeat modi.","STANDARD","http://lorempixel.com/g/720/348/business/","Intelligent Bronze Coat","true","206.74","PRD163","208","false","DISCONTINUED"
"true","Quam aut et delectus qui dolores fugit voluptates et nam sed ipsam eius fugit cupiditate impedit a.","PREMIUM","http://lorempixel.com/g/1600/1200/people/","Awesome Wooden Shoes","false","1426.29","PRD164","438","false","OUT_OF_STOCK"
"false","Et voluptas sunt velit maiores sed alias neque eligendi fugit eos natus doloribus ad incidunt dolores.","LUXURY","http://lorempixel.com/g/1920/1200/people/","Mediocre Paper Computer","false","251.56","PRD165","41","false","OUT_OF_STOCK"
"false","Esse ut quam odit eos quam facilis sapiente voluptatibus in ea soluta similique id consequuntur nulla id officiis nemo.","PREMIUM","http://lorempixel.com/g/640/480/abstract/","Enormous Granite Bag","false","1184.14","PRD166","59","false","DELETED"
"false","Nisi sunt at nam fugit voluptas dignissimos et sed architecto sapiente veniam corporis laudantium maiores blanditiis itaque consequatur iure.","PREMIUM","http://lorempixel.com/g/320/200/business/","Rustic Iron Shoes","false","874.3","PRD167","490","false","AVAILABLE"
"false","Molestias sit et iusto quasi quisquam nemo sequi quis expedita voluptate quae quos in aliquam dolor doloremque et rerum.","ECONOMY","http://lorempixel.com/1280/1024/business/","Small Wooden Table","true","1230.89","PRD168","284","false","PRE_ORDER"
"false","Fugiat cum sapiente ut sint totam ipsam occaecati nulla magnam quia libero nam quasi assumenda sint nobis.","ECONOMY","http://lorempixel.com/g/640/350/abstract/","Fantastic Aluminum Hat","false","965.26","PRD169","402","false","AVAILABLE"
"false","Officiis placeat exercitationem voluptas dolorem dignissimos praesentium commodi maiores est quas et eaque quidem sunt esse.","PREMIUM","http://lorempixel.com/640/480/abstract/","Practical Rubber Chair","false","784.06","PRD170","160","true","DISCONTINUED"
"true","Minus consequuntur blanditiis eos sunt deserunt ut iusto perferendis tempore pariatur omnis ad fugiat ipsa nemo neque laborum minima.","BUDGET","http://lorempixel.com/g/640/480/people/","Practical Granite Bottle","true","265.05","PRD171","433","true","OUT_OF_STOCK"
"true","Vel fugiat ipsum tempore ratione voluptatem ea accusantium amet qui possimus amet rem aut et fugiat tenetur nesciunt reiciendis ad.","BUDGET","http://lorempixel.com/g/320/200/cats/","Awesome Aluminum Knife","true","934.78","PRD172","25","true","AVAILABLE"
"false","Corporis voluptatem occaecati laborum qui ad consectetur quis saepe aliquam odit omnis porro quaerat quo magnam ipsa.","BUDGET","http://lorempixel.com/1680/1050/animals/","Rustic Wool Table","false","934.16","PRD173","165","false","DISCONTINUED"
"false","Natus omnis consequuntur a id nam nihil reiciendis expedita veniam at voluptas neque et architecto.","STANDARD","http://lorempixel.com/640/200/business/","Mediocre Concrete Hat","true","1684.31","PRD174","470","true","HIDDEN"
"false","Ratione dolor at vel minima expedita ut omnis voluptatem repudiandae mollitia blanditiis aliquam velit aliquid voluptatem deserunt ipsa sequi molestias.","PREMIUM","http://lorempixel.com/g/640/350/people/","Intelligent Leather Keyboard","true","381.55","PRD175","382","true","OUT_OF_STOCK"
"true","Facere sapiente ipsam ratione consequuntur qui sint debitis voluptas sapiente voluptatem iusto soluta ipsa magnam enim.","LUXURY","http://lorempixel.com/g/320/200/fashion/","Ergonomic Silk Plate","true","1250.78","PRD176","55","true","DISCONTINUED"
